arquivo_1,arquivo_2,coluna,comparacao,possiveis_candidatas
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,data_loaded_at,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,dba,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,district,somente no arquivo_2,Current Supervisor Districts/Current Police Districts
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,facility_rating_status,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,inspection_frequency_type,somente no arquivo_2,inspection_score
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,inspection_notes,somente no arquivo_2,inspection_id/inspection_score
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,inspector,somente no arquivo_2,inspection_id
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,latitude,somente no arquivo_2,business_latitude
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,longitude,somente no arquivo_2,business_longitude
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,permit_number,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,permit_type,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,point,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,street_address,somente no arquivo_2,business_address
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,street_address_clean,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,subdistrict,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,subsector,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,supervisor_district,somente no arquivo_2,Current Supervisor Districts
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,suspension_notes,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,total_time,somente no arquivo_2,
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,violation_codes,somente no arquivo_2,violation_id
Health_Inspection_Scores__2016-2019_.csv,Health_Inspection_Scores__2024-Present_.csv,violation_count,somente no arquivo_2,violation_id
